part.a,part.b,dist,soil,ffreq,mean,sd,x,y
1,0,0.184614,2,2,5.66558032789676,0.348651279965592,180460,332220
1,0,0.200976,2,2,5.53445514419054,0.350392670438085,180500,332220
1,0,0.222726,2,2,5.43183656503738,0.349127834968836,180540,332220
1,0,0.244474,2,1,5.37393496839334,0.355358541346756,180580,332220
1,0,0.26622,2,2,5.3486951908883,0.37149009904267,180620,332220
1,0,0.287966,2,2,5.330496724747,0.384047228109604,180660,332220
1,0,0.30971,2,2,5.31316108006727,0.393369212570984,180700,332220
1,0,0.331454,2,1,5.29255374512147,0.401496518939201,180740,332220
1,0,0.353197,2,1,5.26753867029574,0.408621834180141,180780,332220
1,0,0.37494,2,2,5.2408403093117,0.413543736481395,180820,332220
1,0,0.396683,2,2,5.21524960093529,0.415669845397747,180860,332220
1,0,0.423837,2,3,5.18005236895705,0.41623225712803,180900,332220
1,0,0.451034,2,2,5.15025255051492,0.418177489115074,180940,332220
1,0,0.472778,2,3,5.13711137171219,0.424682118981948,180980,332220
1,0,0.505383,2,3,5.09487425597642,0.436836840263909,181020,332220
1,0,0.528931,2,3,5.07665594712421,0.451326870820488,181060,332220
1,0,0,1,1,6.95024596320116,0.365532166543311,179660,332180
1,0,0.0054321,1,1,6.91762208683128,0.353717634672245,179700,332180
1,0,0.0264645,1,1,6.8656375396208,0.356802474127837,179740,332180
1,0,0.0316663,1,1,6.87919812932555,0.351309235585014,179780,332180
1,0,0.0484831,1,1,6.86496400838905,0.339860238334599,179820,332180
1,0,0.0537778,1,2,6.86395544941809,0.338576646552459,179860,332180
1,0,0.059361,1,1,6.85445891708729,0.345915679746542,179900,332180
1,0,0.0756594,1,1,6.81440500742232,0.351930370079103,179940,332180
1,0,0.0756759,1,1,6.81521276758278,0.355442690189102,179980,332180
1,0,0.0812167,1,1,6.78958433064551,0.355406319343092,180020,332180
1,0,0.0974916,1,1,6.73261593041311,0.349636335095634,180060,332180
1,0,0.0975136,1,1,6.72090873797605,0.34353613855491,180100,332180
1,0,0.113916,1,1,6.63185748909906,0.349722794489053,180140,332180
1,0,0.119297,1,1,6.58215394934735,0.35658948289135,180180,332180
1,0,0.12481,2,1,6.54499659496333,0.356565628081307,180220,332180
1,0,0.14657,2,1,6.45889470417613,0.348993241997154,180260,332180
1,0,0.162831,2,1,6.34698457115556,0.343078375994758,180300,332180
1,0,0.162853,2,1,6.19463763655758,0.350502364679162,180340,332180
1,0,0.179216,2,1,5.96332650208639,0.35274769243826,180380,332180
1,0,0.190094,2,1,5.73365193325144,0.345862208745165,180420,332180
1,0,0.211843,2,1,5.50174060226565,0.3374176951589,180460,332180
1,0,0.228123,2,1,5.40111899304189,0.34865715584551,180500,332180
1,0,0.244474,2,2,5.31623149671197,0.347821320935003,180540,332180
1,0,0.26622,2,2,5.25593384709446,0.355611316761204,180580,332180
1,0,0.287966,2,2,5.23339008573467,0.377563494119145,180620,332180
1,0,0.30971,2,2,5.21850449603358,0.394049683340266,180660,332180
1,0,0.331454,2,2,5.20660380753335,0.406379829717158,180700,332180
1,0,0.353197,2,2,5.19346075310879,0.416107501071656,180740,332180
1,0,0.37494,2,2,5.1770530799679,0.423913228595798,180780,332180
1,0,0.396683,2,2,5.15887392819474,0.429787883677072,180820,332180
1,0,0.418425,2,2,5.13912422756357,0.433801291223115,180860,332180
1,0,0.440167,2,3,5.12080888193932,0.436894323239436,180900,332180
1,0,0.467322,2,3,5.09141791588302,0.441085900578323,180940,332180
1,0,0.494517,2,3,5.06600083486722,0.447835610608048,180980,332180
1,0,0.516261,2,3,5.06052094475275,0.45720018861611,181020,332180
1,0,0.543462,2,3,5.0369365033811,0.468918669943109,181060,332180
1,0,0,1,1,6.93287425936037,0.371549539645485,179620,332140
1,0,0.0122243,1,1,6.84160716252388,0.355072950303091,179660,332140
1,0,0.0373369,1,1,6.72656126063291,0.347053365192131,179700,332140
1,0,0.0537889,1,1,6.66663019706137,0.352040274205959,179740,332140
1,0,0.0703387,1,2,6.62793083391169,0.349220241323829,179780,332140
1,0,0.0756869,1,1,6.6272937463781,0.338317831332788,179820,332140
1,0,0.0921353,1,2,6.58862243450547,0.328883702187843,179860,332140
1,0,0.0975026,1,1,6.5824237946614,0.337216600436972,179900,332140
1,0,0.103019,1,1,6.57305766340649,0.350233609439675,179940,332140
1,0,0.119275,1,1,6.52024752317705,0.359411384914461,179980,332140
1,0,0.119297,1,1,6.49933527138062,0.360370347611054,180020,332140
1,0,0.124802,1,1,6.44820567836026,0.354144977556973,180060,332140
1,0,0.141064,1,1,6.3643462757363,0.347095278613272,180100,332140
1,0,0.141086,1,1,6.37185237316374,0.351269213178746,180140,332140
1,0,0.157444,1,1,6.35350823462668,0.358000705573018,180180,332140
1,0,0.162842,2,1,6.36181210754809,0.357816311635283,180220,332140
1,0,0.168339,2,1,6.35519086164915,0.349373462364006,180260,332140
1,0,0.190086,2,1,6.24883401973808,0.341879387322116,180300,332140
1,0,0.206348,2,2,6.05390891804666,0.350857857615222,180340,332140
1,0,0.20637,2,1,5.87574187405221,0.353804915797715,180380,332140
1,0,0.222718,2,2,5.644931167922,0.350416488120072,180420,332140
1,0,0.233596,2,1,5.46547628153239,0.349222362742689,180460,332140
1,0,0.255341,2,2,5.32345191309202,0.3567351854283,180500,332140
1,0,0.271622,2,2,5.23621411444672,0.363400175440976,180540,332140
1,0,0.287966,2,2,5.1837972216645,0.373704900513447,180580,332140
1,0,0.30971,2,2,5.14492325585924,0.389761491134745,180620,332140
1,0,0.331454,2,2,5.12287562012134,0.405432741455149,180660,332140
1,0,0.353197,2,2,5.11114978980785,0.418573871142549,180700,332140
1,0,0.37494,2,2,5.10128210989095,0.429304816786211,180740,332140
1,0,0.396683,2,2,5.09013204805734,0.438046732715063,180780,332140
1,0,0.418425,2,2,5.07751920072607,0.445060974714783,180820,332140
1,0,0.440167,2,2,5.0619452911175,0.450638118501059,180860,332140
1,0,0.461908,2,2,5.04640979574338,0.455497075644341,180900,332140
1,0,0.48365,2,3,5.03362395251485,0.460741210370113,180940,332140
1,0,0.510806,2,3,5.01211656181418,0.467581217027534,180980,332140
1,0,0.536177,2,3,5.00110106427728,0.475946283612953,181020,332140
1,0,0.0054321,1,1,6.92744182695906,0.370739346814187,179580,332100
1,0,0.0264645,1,1,6.80539723063135,0.357625092660234,179620,332100
1,0,0.0373395,1,1,6.68469281351721,0.354334818393039,179660,332100
1,0,0.0593662,1,1,6.55144049405226,0.3533479854804,179700,332100
1,0,0.081222,1,2,6.45618359928941,0.352651378612662,179740,332100
1,0,0.0975136,1,2,6.40219725684321,0.348569894312775,179780,332100
1,0,0.113924,1,2,6.36073858194027,0.34308289071111,179820,332100
1,0,0.119308,1,1,6.35365593973402,0.339175449332868,179860,332100
1,0,0.135684,1,1,6.31284034816802,0.337051748615632,179900,332100
1,0,0.141075,1,1,6.30788020803673,0.353378621164423,179940,332100
1,0,0.146568,1,1,6.28753415517809,0.364333174673638,179980,332100
1,0,0.16282,1,2,6.21367234973839,0.365517634618886,180020,332100
1,0,0.162842,1,2,6.16358937002859,0.357318140823374,180060,332100
1,0,0.168331,1,2,6.06932621086854,0.339740703912465,180100,332100
1,0,0.184592,1,2,6.09048395942926,0.350362255553478,180140,332100
1,0,0.184614,1,2,6.16942370014557,0.359080851636977,180180,332100
1,0,0.200952,2,2,6.17645006845974,0.359439542918779,180220,332100
1,0,0.206359,2,2,6.18183511291966,0.354570651680677,180260,332100
1,0,0.211846,2,1,6.12670163584899,0.351508203078352,180300,332100
1,0,0.233587,2,2,5.95535601308213,0.353152387356247,180340,332100
1,0,0.249852,2,2,5.75775789594328,0.353631471992873,180380,332100
1,0,0.249874,2,2,5.5999973325189,0.353539235557309,180420,332100
1,0,0.266212,2,2,5.41745931670761,0.357749055059388,180460,332100
1,0,0.27709,2,2,5.29230751418312,0.366200532554993,180500,332100
1,0,0.298832,2,2,5.17714453189916,0.376291633737171,180540,332100
1,0,0.315116,2,2,5.11378503572772,0.388271236568675,180580,332100
1,0,0.331454,2,2,5.07756988898621,0.402388916927297,180620,332100
1,0,0.353197,2,2,5.04611427619131,0.416818214851941,180660,332100
1,0,0.37494,2,2,5.02919970877516,0.429920524992591,180700,332100
1,0,0.396683,2,2,5.01937418456135,0.441235741756589,180740,332100
1,0,0.418425,2,2,5.01079952224385,0.4508282128593,180780,332100
1,0,0.440167,2,2,5.00185151331166,0.458908026115091,180820,332100
1,0,0.461908,2,2,4.98845671748488,0.465745227175568,180860,332100
1,0,0.48365,2,3,4.97511356464594,0.47186948428493,180900,332100
1,0,0.505391,2,3,4.96485542311499,0.477958634419517,180940,332100
1,0,0.527132,2,3,4.96195148326376,0.484615858173052,180980,332100
1,0,0.543473,2,3,4.98008496669803,0.491641462337362,181020,332100
0,1,0.0054321,1,1,6.86434143132116,0.354246035517803,179580,332060
1,0,0.0484831,1,1,6.66435076600526,0.34265209740686,179620,332060
1,0,0.0703468,1,2,6.46776612757692,0.351737047549121,179660,332060
1,0,0.0812247,1,1,6.35157977379297,0.354612355816816,179700,332060
1,0,0.103029,1,2,6.24980976079856,0.351430584015105,179740,332060
1,0,0.124808,1,2,6.17660932677666,0.342792793748744,179780,332060
1,0,0.141086,1,1,6.13078229039115,0.344226631578084,179820,332060
1,0,0.157453,1,1,6.09435075120328,0.350633507957378,179860,332060
1,0,0.162853,1,1,6.0951599205308,0.35644339923766,179900,332060
1,0,0.1792,1,2,6.06265615743954,0.36540311871301,179940,332060
1,0,0.184603,1,2,6.04992788977477,0.372326953097386,179980,332060
1,0,0.190083,1,2,6.01815023527476,0.372658763037477,180020,332060
1,0,0.206337,1,2,5.93992225301582,0.366301614575032,180060,332060
1,0,0.206359,1,2,5.92079918201572,0.357987508649924,180100,332060
1,0,0.211838,1,2,5.94834495890492,0.358344943513459,180140,332060
1,0,0.228101,1,2,5.97753081719256,0.361037338438668,180180,332060
1,0,0.228123,2,2,6.04457816120681,0.358852309767944,180220,332060
1,0,0.244449,2,1,6.03387157965325,0.352506197586053,180260,332060
1,0,0.249863,2,2,5.99273599666565,0.34972987225202,180300,332060
1,0,0.255343,2,2,5.88531819072048,0.351151071009689,180340,332060
1,0,0.277082,2,2,5.69361787625538,0.347914332281883,180380,332060
1,0,0.293348,2,2,5.50700485197443,0.346472363723929,180420,332060
1,0,0.29337,2,2,5.37608744160881,0.357443387398999,180460,332060
1,0,0.309702,2,2,5.23112719667828,0.370320160492787,180500,332060
1,0,0.32058,2,2,5.14011659065385,0.383689422935656,180540,332060
1,0,0.342321,2,2,5.05266908355853,0.3977956522983,180580,332060
1,0,0.358606,2,2,5.00783474737421,0.412375414331573,180620,332060
1,0,0.37494,2,2,4.9843681316521,0.426672035232198,180660,332060
1,0,0.396683,2,2,4.96163643441713,0.439970301273276,180700,332060
1,0,0.418425,2,2,4.9479296874801,0.45183366311741,180740,332060
1,0,0.440167,2,2,4.94011719606167,0.462233396345847,180780,332060
1,0,0.461908,2,2,4.93286499216321,0.471257440623976,180820,332060
1,0,0.48365,2,2,4.92023298911479,0.479121016240508,180860,332060
1,0,0.505391,2,3,4.90788603897249,0.486184409519611,180900,332060
1,0,0.527132,2,3,4.90020823597023,0.492897705634139,180940,332060
1,0,0.54348,2,3,4.91492623045997,0.499300840643084,180980,332060
0,1,0,1,1,6.81760870590653,0.369410110549978,179540,332020
0,1,0.0122243,1,1,6.69892779655782,0.353563574879255,179580,332020
0,1,0.0537778,1,2,6.46312667960341,0.346282514693133,179620,332020
1,0,0.0921353,1,2,6.23136299131648,0.350161312802415,179660,332020
1,0,0.113932,1,2,6.09134984587229,0.354026085319864,179700,332020
1,0,0.12481,1,2,6.0241956562864,0.351118543214882,179740,332020
1,0,0.146578,1,1,5.95545891385701,0.340913144515609,179780,332020
1,0,0.168336,1,2,5.90044551176347,0.346854982959988,179820,332020
1,0,0.184614,1,2,5.87556582450331,0.359379295087533,179860,332020
1,0,0.20096,1,2,5.85733332241753,0.368916544863034,179900,332020
1,0,0.20637,1,2,5.8691390110817,0.376395592977491,179940,332020
1,0,0.222701,1,2,5.83959247648008,0.38080442958735,179980,332020
1,0,0.228112,1,2,5.82882341660029,0.380298718666976,180020,332020
1,0,0.233585,1,2,5.80993181016925,0.375288156287044,180060,332020
1,0,0.249841,1,2,5.77121940510178,0.368765551047821,180100,332020
1,0,0.249863,2,2,5.81075933675021,0.364139282128668,180140,332020
1,0,0.255335,2,2,5.8609715396563,0.361095953875164,180180,332020
1,0,0.2716,2,2,5.88653991357747,0.355970409508117,180220,332020
1,0,0.271622,2,1,5.94515127400017,0.344367868233618,180260,332020
1,0,0.287941,2,1,5.8868400823093,0.340537843551221,180300,332020
1,0,0.293359,2,2,5.77600558725959,0.348573496648315,180340,332020
1,0,0.298835,2,2,5.64087738246297,0.34419978938481,180380,332020
1,0,0.320572,2,1,5.4477255210688,0.338677374348996,180420,332020
1,0,0.33684,2,1,5.27126936133354,0.353682069020934,180460,332020
1,0,0.336861,2,2,5.17706897432041,0.36938321527891,180500,332020
1,0,0.353189,2,2,5.07136465249315,0.386261956963458,180540,332020
1,0,0.364067,2,2,5.01249041195253,0.403009317596579,180580,332020
1,0,0.385807,2,2,4.94723193802353,0.41929020338899,180620,332020
1,0,0.402094,2,2,4.918582170975,0.434523745806114,180660,332020
1,0,0.418425,2,2,4.90608829105411,0.448410415928539,180700,332020
1,0,0.440167,2,2,4.88801429539002,0.461002029538708,180740,332020
1,0,0.461908,2,2,4.87763459061617,0.472203251034649,180780,332020
1,0,0.48365,2,2,4.87032896629233,0.48208104462829,180820,332020
1,0,0.505391,2,2,4.85694377505193,0.490789118171422,180860,332020
1,0,0.527132,2,3,4.84360065876063,0.498606297333397,180900,332020
1,0,0.548873,2,3,4.83689713429054,0.5058235465104,180940,332020
1,0,0.565212,2,3,4.85260459831527,0.512294238725539,180980,332020
0,1,0,1,1,6.71711891138996,0.358712831503018,179540,331980
0,1,0.0316606,1,1,6.48683016536122,0.351288145440868,179580,331980
0,1,0.059361,1,2,6.24473411284078,0.343928566762645,179620,331980
0,1,0.0975026,1,2,6.01655840294117,0.344875189792847,179660,331980
1,0,0.135684,1,2,5.85488257800561,0.35316292501827,179700,331980
1,0,0.157461,1,2,5.76118738738465,0.353540104065408,179740,331980
1,0,0.168339,1,2,5.72047671723682,0.349829589512892,179780,331980
1,0,0.190094,1,2,5.67925738492756,0.354185422403155,179820,331980
1,0,0.211843,1,2,5.6651165525404,0.366052723298063,179860,331980
1,0,0.228123,1,2,5.67116278931133,0.376958278456731,179900,331980
1,0,0.244457,1,2,5.6682636874564,0.384295878350325,179940,331980
1,0,0.249874,1,2,5.68794523862618,0.387318273054213,179980,331980
1,0,0.266196,1,2,5.66594122958604,0.385910891205709,180020,331980
1,0,0.271611,2,2,5.66937232748282,0.380220293514143,180060,331980
1,0,0.277079,2,2,5.67510295815715,0.371616722141902,180100,331980
1,0,0.293337,2,2,5.6643562039679,0.362257514305753,180140,331980
1,0,0.293359,2,2,5.72371424560649,0.355797539207343,180180,331980
1,0,0.298827,2,2,5.78351119879827,0.3529084261033,180220,331980
1,0,0.315094,2,1,5.79446735459939,0.347983247052128,180260,331980
1,0,0.315116,2,1,5.78851672841927,0.347395145637025,180300,331980
1,0,0.331429,2,2,5.663279372958,0.351855346243883,180340,331980
1,0,0.336851,2,2,5.53133678295435,0.350363376551308,180380,331980
1,0,0.342324,2,2,5.38240049647971,0.346107034341166,180420,331980
1,0,0.364059,2,1,5.19492690625411,0.347828493081422,180460,331980
1,0,0.380328,2,2,5.06698177172896,0.364583057817927,180500,331980
1,0,0.38035,2,2,5.01830656209887,0.385618468065184,180540,331980
1,0,0.396675,2,2,4.94595734382868,0.405438871978011,180580,331980
1,0,0.407552,2,2,4.91080438759177,0.423558007907406,180620,331980
1,0,0.429292,2,2,4.86338122444135,0.440315156901311,180660,331980
1,0,0.44558,2,2,4.84556191836708,0.455322287487037,180700,331980
1,0,0.461908,2,2,4.83813618664052,0.468666275012709,180740,331980
1,0,0.48365,2,2,4.82303978733415,0.480699449960458,180780,331980
1,0,0.505391,2,2,4.81092380083327,0.491371980096778,180820,331980
1,0,0.527132,2,2,4.7951233357878,0.500812871122224,180860,331980
1,0,0.548873,2,3,4.78102008424892,0.50923771456804,180900,331980
1,0,0.56522,2,3,4.78970705057919,0.516442297747325,180940,331980
0,1,0.0054321,1,1,6.61582112659631,0.345115986281945,179540,331940
0,1,0.0373369,1,1,6.34702317505309,0.350009366152391,179580,331940
0,1,0.0756759,1,2,6.05083483871459,0.344637631175378,179620,331940
0,1,0.103024,1,2,5.85164029682229,0.345505081675893,179660,331940
0,1,0.141075,1,2,5.69883613102345,0.355551789622261,179700,331940
1,0,0.1792,1,2,5.55154752718644,0.355724512214208,179740,331940
1,0,0.200968,1,2,5.460203634787,0.348025531017818,179780,331940
1,0,0.211846,1,2,5.46683784726109,0.35345568181614,179820,331940
1,0,0.233596,1,2,5.49202792772831,0.370185280979734,179860,331940
1,0,0.255341,1,2,5.51023022343978,0.382516048588252,179900,331940
1,0,0.271622,1,2,5.52901472852049,0.389484820344607,179940,331940
1,0,0.287949,1,2,5.5330125654139,0.391493973694735,179980,331940
1,0,0.29337,2,2,5.55933176629267,0.388677657899686,180020,331940
1,0,0.309686,2,2,5.54668818739525,0.381418749759449,180060,331940
1,0,0.315105,2,2,5.56155084304224,0.369701564152209,180100,331940
1,0,0.320569,2,2,5.57543084928419,0.353840048277449,180140,331940
1,0,0.336829,2,2,5.57592859882859,0.341828377403709,180180,331940
1,0,0.336851,2,2,5.66629003242746,0.348048991543087,180220,331940
1,0,0.342316,2,2,5.71147344059531,0.350635663334599,180260,331940
1,0,0.358584,2,1,5.66192075237401,0.352805280919623,180300,331940
1,0,0.358606,2,2,5.59239237157932,0.356013677111437,180340,331940
1,0,0.374916,2,2,5.4293148163092,0.355426437158138,180380,331940
1,0,0.380339,2,1,5.27969069115046,0.349176082128881,180420,331940
1,0,0.38581,2,2,5.1324320752575,0.338853871003819,180460,331940
1,0,0.407544,2,2,5.00797682982418,0.36100309177494,180500,331940
1,0,0.423815,2,3,4.9210628341054,0.384786956684976,180540,331940
1,0,0.423837,2,3,4.89965976194892,0.40633798537184,180580,331940
1,0,0.440159,2,3,4.84945234019007,0.426304491779494,180620,331940
1,0,0.451037,2,3,4.83076286365314,0.444227486702386,180660,331940
1,0,0.472776,2,2,4.7923752836808,0.460644811426813,180700,331940
1,0,0.489064,2,2,4.77974221083935,0.47506333884614,180740,331940
1,0,0.505391,2,2,4.77427585201283,0.487734875822492,180780,331940
1,0,0.527132,2,2,4.75355620670332,0.499177480326467,180820,331940
1,0,0.548873,2,2,4.73503644995246,0.509293672235258,180860,331940
1,0,0.570614,2,3,4.72135349166405,0.518247960863993,180900,331940
1,0,0.586952,2,3,4.72897169618411,0.525762142564212,180940,331940
0,1,0,1,1,6.65906611549108,0.365602431768617,179500,331900
0,1,0.0122243,1,2,6.49599692592216,0.355408797359138,179540,331900
0,1,0.0537778,1,2,6.2077753477935,0.356787721954854,179580,331900
0,1,0.0812194,1,2,5.96644514274217,0.357533353895803,179620,331900
0,1,0.119297,1,2,5.7408877613032,0.359735353028488,179660,331900
0,1,0.146573,1,2,5.59570210907211,0.363480469843809,179700,331900
0,1,0.184603,1,2,5.44252226531351,0.362172064064957,179740,331900
1,0,0.222701,1,2,5.30467655902953,0.354260693159674,179780,331900
1,0,0.244466,1,3,5.2900001389517,0.35997994728655,179820,331900
1,0,0.255343,1,2,5.36208443926029,0.376387560942819,179860,331900
1,0,0.27709,1,2,5.39630869225866,0.387521775492884,179900,331900
1,0,0.298832,1,2,5.41711185092393,0.392952304179624,179940,331900
1,0,0.315116,1,2,5.43838564785257,0.393289825085691,179980,331900
1,0,0.331438,2,2,5.44665863190866,0.389095401540808,180020,331900
1,0,0.336861,2,2,5.47843551352551,0.380330191823574,180060,331900
1,0,0.353173,2,2,5.47204641446927,0.366917607713829,180100,331900
1,0,0.358595,2,2,5.49344003753585,0.349732731381204,180140,331900
1,0,0.364056,2,2,5.53026953938774,0.339099569373083,180180,331900
1,0,0.380317,2,2,5.57358975061659,0.3446831131968,180220,331900
1,0,0.380339,2,2,5.64194561353066,0.346192622256829,180260,331900
1,0,0.385802,2,1,5.62339782713237,0.349259251718451,180300,331900
1,0,0.402072,2,2,5.49670447788384,0.356280257761216,180340,331900
1,0,0.402094,2,2,5.37579936709674,0.358398893444565,180380,331900
1,0,0.4184,2,2,5.19886361439602,0.354792000553563,180420,331900
1,0,0.423826,2,2,5.0708090794227,0.352615038310431,180460,331900
1,0,0.429295,2,2,4.98303123551071,0.363764848246018,180500,331900
1,0,0.451028,2,3,4.87843660270637,0.384500137694235,180540,331900
1,0,0.4673,2,3,4.81143985898306,0.407001206450541,180580,331900
1,0,0.467322,2,3,4.80907578568247,0.427905392437878,180620,331900
1,0,0.483642,2,3,4.77214164111192,0.447319208397241,180660,331900
1,0,0.49452,2,3,4.7608914206333,0.464511531112864,180700,331900
1,0,0.516258,2,3,4.72739709408207,0.480202972288368,180740,331900
1,0,0.532548,2,2,4.7157632226248,0.493757919207175,180780,331900
1,0,0.548873,2,2,4.70339023313735,0.50558935994055,180820,331900
1,0,0.570614,2,2,4.68255192425371,0.516301354673212,180860,331900
1,0,0.586959,2,3,4.68326753639261,0.525280784913273,180900,331900
0,1,0.00135803,1,1,6.57787999973794,0.369529271644409,179500,331860
0,1,0.0316663,1,2,6.35467801698282,0.363368373490698,179540,331860
0,1,0.0593636,1,2,6.11760268328568,0.363868436819476,179580,331860
0,1,0.0975026,1,2,5.86212718296045,0.365945647840053,179620,331860
0,1,0.124805,1,2,5.67281834541966,0.368821922607551,179660,331860
0,1,0.162842,1,2,5.49424542235643,0.371921897185096,179700,331860
0,1,0.190089,1,3,5.38259194212043,0.373043577042701,179740,331860
0,1,0.228112,1,3,5.27523491273096,0.373020403179828,179780,331860
1,0,0.266196,1,3,5.21614752858192,0.377643420452896,179820,331860
1,0,0.287957,1,3,5.242100662398,0.38619612389003,179860,331860
1,0,0.298835,1,2,5.31083628989023,0.392670999872122,179900,331860
1,0,0.32058,1,2,5.34392381743081,0.394948053258194,179940,331860
1,0,0.342321,2,2,5.36495424893689,0.392915808821766,179980,331860
1,0,0.358606,2,2,5.38847098508957,0.387203161958418,180020,331860
1,0,0.374924,2,2,5.40166954039913,0.378012567361613,180060,331860
1,0,0.38035,2,2,5.44002741731734,0.364440702979947,180100,331860
1,0,0.396658,2,2,5.44451568491171,0.346912715972767,180140,331860
1,0,0.402083,2,2,5.49372260635459,0.339997315634736,180180,331860
1,0,0.407541,2,2,5.55805007848641,0.344412018347707,180220,331860
1,0,0.423804,2,2,5.58388347468367,0.339893527678001,180260,331860
1,0,0.423826,2,1,5.57731297102858,0.341555121087663,180300,331860
1,0,0.429286,2,2,5.45912094179985,0.355163154578932,180340,331860
1,0,0.445558,2,2,5.28690575217792,0.359281810012897,180380,331860
1,0,0.44558,2,2,5.15936790983147,0.356426042267372,180420,331860
1,0,0.461884,2,2,5.00114431238867,0.352156856541221,180460,331860
1,0,0.467311,2,2,4.91292896416739,0.36082624860989,180500,331860
1,0,0.472778,2,3,4.85864693309596,0.382804300038886,180540,331860
1,0,0.494511,2,3,4.77815130833142,0.406961349622003,180580,331860
1,0,0.510784,2,3,4.72826026811946,0.42965667362077,180620,331860
1,0,0.510806,2,3,4.73608116381334,0.449618400538446,180660,331860
1,0,0.527124,2,3,4.70576572897941,0.468060699952469,180700,331860
1,0,0.538002,2,3,4.69864953453585,0.484104600963523,180740,331860
1,0,0.55974,2,3,4.66330349367709,0.498757487322366,180780,331860
1,0,0.576031,2,3,4.64540696112278,0.511236687616919,180820,331860
1,0,0.592355,2,3,4.63599112358225,0.522076867651773,180860,331860
1,0,0.608691,2,2,4.63468431235504,0.531471027723887,180900,331860
0,1,0.0054321,1,1,6.5071651001597,0.363398901243907,179500,331820
0,1,0.0484831,1,2,6.24007624290055,0.361974091324401,179540,331820
0,1,0.0756869,1,2,6.0053663427205,0.364759211625694,179580,331820
0,1,0.103027,1,2,5.78729544618803,0.367282675684797,179620,331820
0,1,0.141075,1,2,5.57280905440165,0.371008459365263,179660,331820
0,1,0.168333,1,2,5.43279285784937,0.3765601237762,179700,331820
0,1,0.206359,1,3,5.30456266250116,0.381858333426017,179740,331820
0,1,0.23359,1,3,5.24729322996172,0.386078147307952,179780,331820
0,1,0.271611,1,3,5.19516623959291,0.39056730558312,179820,331820
1,0,0.309686,1,3,5.17200772284498,0.395023135498773,179860,331820
1,0,0.331446,1,3,5.21111246798077,0.397037826047613,179900,331820
1,0,0.342324,2,2,5.28512188409071,0.395182988638432,179940,331820
1,0,0.364067,2,2,5.3215892766933,0.389855493066811,179980,331820
1,0,0.385807,2,2,5.34654579869873,0.382530761003833,180020,331820
1,0,0.402094,2,2,5.37518045129767,0.374348515687958,180060,331820
1,0,0.418409,2,2,5.39593404247456,0.363727968111671,180100,331820
1,0,0.423837,2,2,5.44422272349884,0.348611685323034,180140,331820
1,0,0.440142,2,2,5.46574973690691,0.34318942346993,180180,331820
1,0,0.445569,2,3,5.51859582689343,0.348447125142509,180220,331820
1,0,0.451026,2,2,5.54552037513753,0.347689556822383,180260,331820
1,0,0.467289,2,1,5.47783447928242,0.349461433026947,180300,331820
1,0,0.467311,2,2,5.38870444759762,0.35605678299765,180340,331820
1,0,0.47277,2,2,5.25369280799752,0.358822017407957,180380,331820
1,0,0.489042,2,2,5.08449273264818,0.355237891093656,180420,331820
1,0,0.489064,2,2,4.96969882005684,0.344820046342143,180460,331820
1,0,0.505367,2,2,4.85154820599919,0.354248833461555,180500,331820
1,0,0.510795,2,3,4.80347550179044,0.38185838153333,180540,331820
1,0,0.516261,2,3,4.77037454542285,0.407276184565975,180580,331820
1,0,0.537994,2,3,4.70227548889968,0.43110629253073,180620,331820
1,0,0.554267,2,3,4.66017809383958,0.452620105848118,180660,331820
1,0,0.554289,2,3,4.67324006662591,0.471014379344774,180700,331820
1,0,0.570606,2,3,4.64380619498857,0.488085577967242,180740,331820
1,0,0.581484,2,3,4.63025819456688,0.502657655767789,180780,331820
1,0,0.603222,2,3,4.59099202961592,0.516089751864432,180820,331820
1,0,0.619507,2,3,4.57742621129688,0.527403172088594,180860,331820
0,1,0.0054321,1,2,6.47228864765125,0.346048313568842,179500,331780
0,1,0.0537723,1,2,6.1750008685215,0.355796398876535,179540,331780
0,1,0.09213,1,2,5.90399308210059,0.360893007137899,179580,331780
0,1,0.119308,1,2,5.68587588163161,0.361349691489326,179620,331780
0,1,0.146576,1,2,5.50775132231903,0.365474215834508,179660,331780
0,1,0.184603,1,2,5.34531370174805,0.376335308549996,179700,331780
0,1,0.211841,1,3,5.25822619238603,0.386687534181484,179740,331780
0,1,0.249863,1,3,5.18081043407999,0.394155796344511,179780,331780
0,1,0.277084,1,3,5.16819201794015,0.39889162017873,179820,331780
0,1,0.315105,1,3,5.15034248218947,0.401065424769689,179860,331780
1,0,0.353173,2,3,5.14796028519969,0.39975944783466,179900,331780
1,0,0.374932,2,3,5.2005499961706,0.393836124586296,179940,331780
1,0,0.38581,2,3,5.2844142164583,0.383738268756539,179980,331780
1,0,0.407552,2,2,5.32886507067546,0.373381957183338,180020,331780
1,0,0.429292,2,2,5.36070928027095,0.368111507916555,180060,331780
1,0,0.44558,2,2,5.39718170567712,0.36456731760326,180100,331780
1,0,0.461892,2,3,5.42696553373707,0.359043512759212,180140,331780
1,0,0.467322,2,3,5.48225765819567,0.355334900642378,180180,331780
1,0,0.483625,2,3,5.49181193527363,0.353760257402064,180220,331780
1,0,0.489053,2,2,5.49592384310828,0.351506751137531,180260,331780
1,0,0.494509,2,1,5.44435977177899,0.351625932143325,180300,331780
